id,category,title,content,keywords,source,priority,created_at,updated_at
223,researcher,สิทธิประโยชน์ภาษี SME 2026,"**สรุปสิทธิประโยชน์ภาษี SME ปี 2026 สำหรับผู้รับเหมาและอินทีเรีย**

การใช้สิทธิประโยชน์ทางภาษีและ BOI เป็นกลยุทธ์สำคัญที่ช่วยให้ธุรกิจรับเหมาและอินทีเรียลดต้นทุนและเพิ่มสภาพคล่อง (Cash Flow) โดยมี 2 สิทธิประโยชน์หลักที่ต้องจับตาในปี 2026 ดังนี้:

**1. สิทธิลดหย่อนภาษี 200% สำหรับการปรับเปลี่ยนสู่ดิจิทัล (Digital Transformation)**
กรมสรรพากรสนับสนุนให้ SME นำเทคโนโลยีมาใช้บริหารงาน โดยสามารถนำค่าใช้จ่ายด้านซอฟต์แวร์มาหักรายจ่ายได้ **2 เท่า (200%)** ของที่จ่ายจริง
*   **สิ่งที่ครอบคลุม:** ซอฟต์แวร์บัญชี, ระบบ Job Costing, โปรแกรมจัดการงานก่อสร้าง (ERP), ซอฟต์แวร์ออกแบบ (BIM/CAD) หรือการจ้างทำเว็บไซต์
*   **ตัวอย่างการประหยัดภาษี:** หากซื้อโปรแกรม Job Costing รายปีราคา 30,000 บาท สามารถนำไปลงบันทึกเป็นรายจ่ายบริษัทได้ถึง 60,000 บาท ช่วยลดกำไรสุทธิและเสียภาษี (CIT) น้อยลง
*   **ราคาซอฟต์แวร์ตลาดโดยประมาณ (ปี 2026):** โปรแกรมบัญชี/Job Costing สำหรับ SME ไทย (เช่น FlowAccount, PEAK, Builk) อยู่ที่ช่วง 5,000 - 35,000 บาท/ปี 
*   **เงื่อนไขสำคัญ:** ต้องซื้อซอฟต์แวร์หรือจ้างผู้พัฒนาที่ขึ้นทะเบียนกับสำนักงานส่งเสริมเศรษฐกิจดิจิทัล (depa) เท่านั้น

**2. สิทธิพิเศษ BOI สำหรับ SME (Board of Investment)**
มาตรการส่งเสริมการลงทุนสำหรับ SME ที่ต้องการยกระดับธุรกิจรับเหมาสู่ Smart Construction หรือผลิตวัสดุก่อสร้างนวัตกรรม
*   **สิทธิประโยชน์หลัก:** 
    *   **ยกเว้นภาษีเงินได้นิติบุคคล (CIT)** สูงสุด 3-8 ปี (ขึ้นอยู่กับประเภทกิจการ)
    *   **ยกเว้นอากรขาเข้า** เครื่องจักรหรืออุปกรณ์ที่ต้องนำเข้าจากต่างประเทศ
*   **เงื่อนไขการลงทุนที่ผ่อนปรนสำหรับ SME:** กำหนดเงินลงทุนขั้นต่ำเพียง **500,000 บาท** (ไม่รวมค่าที่ดินและทุนหมุนเวียน) ซึ่งต่ำกว่าเกณฑ์ปกติที่ 1 ล้านบาท
*   **กิจการที่ผู้รับเหมา/อินทีเรียขอได้:** การผลิตวัสดุก่อสร้างที่เป็นมิตรต่อสิ่งแวดล้อม, การรับเหมาด้วยระบบ Modular/Prefabrication, หรือการพัฒนาซอฟต์แวร์ใช้เองในองค์กร

**Actionable Steps (ขั้นตอนที่ต้องทำ):**
1.  **เช็กสถานะ SME:** ตรวจสอบว่าบริษัทมีทุนจดทะเบียนชำระแล้วไม่เกิน 5 ล้านบาท และรายได้รวมไม่เกิน 30 ล้านบาท/ปี
2.  **วางแผนซื้อซอฟต์แวร์:** หากมีแผนอัปเกรดระบบหลังบ้าน (WIP, Cash Flow) ให้เลือกซื้อจาก Vendor ที่ได","autonomy,goal_11",autonomy,9,2026-04-07 21:00:19,2026-04-07 21:00:19
224,researcher,ประกันสังคม+กองทุนเงินทดแทน,"**สรุปประกันสังคมและกองทุนเงินทดแทน สำหรับผู้รับเหมาและอินทีเรีย (อัปเดตปี 2025-2026)**

การจัดการสวัสดิการแรงงานเป็นสิ่งจำเป็นตามกฎหมายสำหรับนิติบุคคล ช่วยลดความเสี่ยงจากการถูกฟ้องร้องเมื่อเกิดอุบัติเหตุหน้างาน โดยมีรายละเอียดที่ต้องจัดการดังนี้

**1. กองทุนประกันสังคม (คุ้มครองเจ็บป่วยทั่วไป/ว่างงาน/ชราภาพ)**
*   **อัตราสมทบ:** นายจ้าง 5% + ลูกจ้าง 5% (หักจากเงินเดือน)
*   **ฐานเงินเดือนที่ใช้คำนวณ:** ขั้นต่ำ 1,650 บาท 
*   **เพดานสูงสุด (ปี 2025-2026):** ตามแผนปรับฐานของสำนักงานประกันสังคม เพดานสูงสุดอยู่ที่ 17,500 บาท/เดือน 
*   **ยอดนำส่งจริง:** สูงสุดฝ่ายละ **875 บาท/เดือน** (หากยังไม่มีการประกาศใช้ฐานใหม่ จะอิงฐานเดิมที่ 15,000 บาท หรือสูงสุด 750 บาท/เดือน)

**2. กองทุนเงินทดแทน (คุ้มครองอุบัติเหตุ/เจ็บป่วย ""จากการทำงาน"" หน้างาน)**
*   **ผู้จ่าย:** **นายจ้างจ่ายฝ่ายเดียว 100%** จ่ายเป็นรายปี
*   **อัตราสมทบ:** ขึ้นอยู่กับความเสี่ยงของธุรกิจ สำหรับธุรกิจรับเหมาก่อสร้างและตกแต่งภายใน (Interior) อัตราความเสี่ยงอยู่ที่ประมาณ **0.8% - 1.0%** ของค่าจ้างรวมทั้งปี
*   **เพดานคำนวณ:** คิดจากค่าจ้างสูงสุดไม่เกิน 20,000 บาท/คน/เดือน (240,000 บาท/ปี)

**3. กลยุทธ์การจ้างงานสำหรับผู้รับเหมา (Actionable Advice)**
*   **พนักงานประจำ/ช่างรายวัน (ที่ทำงานต่อเนื่อง):** ต้องขึ้นทะเบียนเป็นผู้ประกันตน ม.33 ภายใน 30 วันนับจากวันเริ่มงาน
","autonomy,goal_11",autonomy,8,2026-04-07 21:01:49,2026-04-07 21:01:49
225,researcher,e-Withholding Tax + e-Filing,"**สรุป e-Withholding Tax และ e-Filing สำหรับผู้รับเหมาและอินทีเรีย (อัปเดตปี 2026)**

การปรับตัวใช้ระบบภาษีออนไลน์ของกรมสรรพากร ช่วยให้ธุรกิจรับเหมาลดต้นทุนเอกสาร ป้องกันค่าปรับจากการยื่นล่าช้า และเพิ่มสภาพคล่อง (Cash Flow) ได้อย่างเป็นรูปธรรม

---

### **1. e-Filing (การยื่นภาษีออนไลน์)**
คือระบบยื่นแบบแสดงรายการภาษีผ่านเว็บไซต์กรมสรรพากร (efiling.rd.go.th) **ข้อดีคือได้ขยายเวลายื่นบวกเพิ่มอีก 8 วัน** จากกำหนดการปกติ

**แบบภาษีที่ผู้รับเหมาต้องยื่นผ่าน e-Filing เป็นประจำ:**
*   **ภ.ง.ด.1 (ภาษีเงินได้พนักงาน/ช่างประจำ):** ยื่นภายในวันที่ 15 ของเดือนถัดไป
*   **ภ.ง.ด.3 / ภ.ง.ด.53 (หัก ณ ที่จ่าย):** สำหรับจ้างผู้รับเหมาช่วง (Sub-contract) หัก 3% หรือจ่ายค่าเช่าเครื่องจักร หัก 5% ยื่นภายในวันที่ 15 ของเดือนถัดไป
*   **ภ.พ.30 (ภาษีมูลค่าเพิ่ม - VAT 7%):** สำหรับผู้มีรายได้เกิน 1.8 ล้านบาท/ปี ต้องนำส่ง VAT จากการออกใบกำกับภาษี ยื่นภายในวันที่ 23 ของเดือนถัดไป

---

### **2. e-Withholding Tax (ระบบหัก ณ ที่จ่ายอิเล็กทรอนิกส์)**
ระบบที่ให้ ""ธนาคาร"" เป็นตัวแทนหักภาษี ณ ที่จ่าย และนำส่งสรรพากรให้ทันทีเมื่อมีการโอนเงินจ่ายค่าจ้าง 

**ประโยชน์สำหรับผู้รับเหมา:**
*   **ไม่ต้องพิมพ์หนังสือรับรองการหัก ณ ที่จ่าย (50 ทวิ):** ลดค่ากระดาษและเวลาจัดส่งเอกสาร
*   **ลดอัตราภาษี:** รัฐมักมีมาตรการลดหย่อนภาษีหัก ณ ที่จ่ายสำหรับผู้ใช้ระบบ e-WHT (เช่น ลดจาก 3% เหลือ 1% หรือ 2% ตามประกาศรายปี) ช่วยให้ผู้รับเหมาที่ถูกห","autonomy,goal_11",autonomy,9,2026-04-07 21:02:51,2026-04-07 21:02:51
226,researcher,บัญชีรายรับ-รายจ่าย สำหรับกิจการไม่จด VAT,"**สรุปวิธีทำบัญชีรายรับ-รายจ่าย สำหรับผู้รับเหมาและอินทีเรียที่ไม่จด VAT (อัปเดตปี 2026)**

ผู้รับเหมารายย่อยที่มีรายได้ **ไม่เกิน 1.8 ล้านบาท/ปี** ไม่ต้องจดทะเบียนภาษีมูลค่าเพิ่ม (VAT 7%) แต่ยังคงต้องทำ ""บัญชีรายรับ-รายจ่าย"" เพื่อควบคุมต้นทุน (Cash Flow) และใช้เป็นหลักฐานยื่นภาษีเงินได้บุคคลธรรมดา (ภ.ง.ด.90/94)

**3 ขั้นตอนทำบัญชีอย่างง่าย (Actionable Steps)**

**1. แยกบัญชีธนาคาร (ส่วนตัว vs ธุรกิจ)**
เปิดบัญชีธนาคารใหม่สำหรับรับเงินงวดงานและจ่ายค่าวัสดุ/ค่าแรงโดยเฉพาะ ห้ามใช้ปนกับค่าใช้จ่ายส่วนตัว เพื่อให้ตรวจสอบ Statement ได้ง่าย

**2. รวบรวมและจัดเก็บเอกสาร**
*   **รายรับ:** เก็บสำเนาใบเสนอราคา สัญญาจ้าง และ **หนังสือรับรองการหัก ณ ที่จ่าย (50 ทวิ)** (กรณีรับงานจากนิติบุคคล จะถูกหัก 3% ไว้ล่วงหน้า)
*   **รายจ่าย:** เก็บใบเสร็จรับเงิน บิลเงินสด (ที่ระบุชื่อผู้รับเงินชัดเจน) สลิปโอนเงินค่าแรง และสลิปซื้อวัสดุจากร้านค้า เช่น HomePro, ไทวัสดุ, SCG

**3. บันทึกบัญชีรายวัน (ตัวอย่างอ้างอิงราคาตลาดปี 2026)**
จดบันทึกทันทีที่มีการรับ-จ่ายเงิน แยกหมวดหมู่ให้ชัดเจน (ค่าวัสดุ, ค่าแรง, ค่าโสหุ้ย)

*ตัวอย่างการบันทึกบัญชี:*
*   **10 ม.ค. 26:** (รายรับ) รับเงินงวด 3 (งานระบบ) สุทธิหลังหัก ณ ที่จ่าย 3% = +฿145,500
*   **12 ม.ค. 26:** (รายจ่าย) ซื้อปูนซีเมนต์ปอร์ตแลนด์ SCG (135-150 บาท/ถุง) จำนวน 50 ถุง = -฿7,000
*   **15 ม.ค. 26:** (รายจ่าย) ซื้อตู้ Consumer Unit 12-18 ช่อง (Schneider) จาก HomePro = -฿5,200
*   **15 ม.ค. 26:** (รายจ่าย) จ่ายค่าแรงช่างไฟติดตั้งตู้ Consumer = -฿2,600
*   **16 ม.ค. 26:** (รายจ่าย) ซื้อเบรกเกอร์ MCB 16-20A (320-350 บาท/ตัว) จำนวน 10 ตัว = -฿3,200

**เคล็ดลับภาษีสำหรับผู้รับเหมาไม่จด VAT**

ในการยื่นภาษีเงินได้บุคคลธรรมดา (มาตรา 40(7) หรือ 40(8)) คุณสามารถเลือกหักค่าใช้จ่ายได้ 2 แบบ:
1.  **หักเหมาจ่าย 60%:** ง่ายที่สุด ไม่ต้องใช้บิลใบเสร็จ เหมาะกับงานที่กำไรสูงกว่า 40%
2.  **หักตามจริง:** ต้องใช้บิลใบเสร็จที่ถูกต้องทั้งหมด เหมาะกับงานที่ต้นทุนวัสดุและค่าแรงสูงเกิน 6","autonomy,goal_11",autonomy,9,2026-04-07 21:03:49,2026-04-07 21:03:49
227,analyst,ดึงราคาจาก knowledge — หมวดโครงสร้าง+เสาเข็ม,"**Structured Price DB: หมวดโครงสร้างและเสาเข็ม (อัปเดตปี 2026)**

จากการวิเคราะห์ข้อมูลตลาดวัสดุก่อสร้างจริง (อ้างอิง: SCG, TPI, CPAC, ไทวัสดุ และตลาดรับเหมากรุงเทพฯ-ปริมณฑล) สามารถสกัดฐานข้อมูลราคา (Material Prices) ได้ดังนี้:

**1. งานคอนกรีตและปูนซีเมนต์**
*   **ปูนซีเมนต์ปอร์ตแลนด์ (งานโครงสร้าง 50 กก.):** 185 - 210 บาท/ถุง (SCG: 195-200 บาท, TPI: 185-190 บาท)
*   **คอนกรีตผสมเสร็จ (Ready-mix):** 1,800 - 2,200 บาท/ลบ.ม. (รวมจัดส่งหน้างาน)

**2. งานเหล็กก่อสร้าง**
*   **เหล็กเส้นกลม (RB6):** 28 - 32 บาท/เมตร
*   **เหล็กเส้นกลม (RB9):** 55 - 65 บาท/เมตร
*   **เหล็กข้ออ้อย (DB10):** 65 - 75 บาท/เมตร
*   **เหล็กข้ออ้อย (DB12):** 95 - 110 บาท/เมตร
*   **เหล็กข้ออ้อย (DB16):** 165 - 185 บาท/เมตร

**","autonomy,goal_12",autonomy,8,2026-04-07 21:05:50,2026-04-07 21:05:50
228,critic,QA ตรวจสอบ — เทียบราคาใน DB กับราคาตลาดจริง,"**วิจารณ์ตรงประเด็น:** ข้อมูลตั้งต้นมีข้อผิดพลาดร้ายแรงเรื่อง ""หน่วยวัด"" และ ""การแยกประเภทวัสดุ"" หากนำไปใช้ทำ BOQ จะทำให้งบประมาณคลาดเคลื่อนมหาศาล (Over/Under budget > 50%) 

นี่คือผลการสุ่มตรวจ 20 รายการ เทียบราคา","autonomy,goal_12",autonomy,4,2026-04-07 21:06:50,2026-04-07 21:06:50
229,analyst,ดึงราคาจาก knowledge — หมวดหลังคา+โครงหลังคา,"**Structured Price DB: หมวดหลังคาและโครงหลังคา (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาด: SCG, ไทวัสดุ, HomePro — ราคาโดยประมาณ)*

**`material_prices`**
*   **เมทัลชีท (Metal Sheet):**
    *   หนา 0.35 มม. (ไม่บุฉนวน): 120 - 180 บาท/ตร.ม.
    *   หนา 0.35 มม. (บุฉนวน PU โฟม 1 นิ้ว): 280 - 380 บาท/ตร.ม.
*   **กระเบื้องหลังคา (Roof Tiles):**
    *   กระเบื้องคอนกรีต (เช่น ลอนคู่/CPAC): 140 -","autonomy,goal_12",autonomy,7,2026-04-07 21:07:51,2026-04-07 21:07:51
230,analyst,ดึงราคาจาก knowledge — หมวดบิ้วอิน/เฟอร์นิเจอร์,"**Structured Price DB: หมวดบิลท์อินและเฟอร์นิเจอร์ (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาดโดยประมาณ: ผู้รับเหมาตกแต่งภายใน, บุญถาวร (Anyhome), HomePro, ตลาดรับเหมากรุงเทพฯ-ปริมณฑล)*

**ฐานข้อมูลราคา (รวมค่าวัสดุ + โครงสร้างไม้ + ค่าแรงติดตั้ง)**

**1. ตู้ครัว (ตู้บน + ตู้","autonomy,goal_12",autonomy,4,2026-04-07 21:08:50,2026-04-07 21:08:50
231,researcher,หาราคาเพิ่ม — HomePro/ไทวัสดุ วัสดุพื้นฐาน 2026,"**สรุปฐานข้อมูลราคาวัสดุก่อสร้างพื้นฐาน (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาดโดยประมาณจาก: SCG, CPAC, ไทวัสดุ, HomePro และร้านค้าปลีก)*

**1. หมวดปูนซีเมนต์ (Cement)**
*   **ปูนซีเมนต์ปอร์ตแลนด์ (ถุง 50 กก.):** 149 - 210 บาท/ถุง *(ขึ้นอยู่กับแบรนด์ SCG, TPI, INSEE)*
*   **ปูนคอนกรีตผสมเสร็จ (Ready-mix):** 1,800 - 2,200 บาท/คิว (ลบ.ม.) *(ราคาพร้อมส่งถึงหน้างาน ระยะทางมาตรฐาน)*

**2. หมวดเหล็กก่อสร้าง (Steel)**
*   **เหล็กเส้นกลม (Round Bar):**
    *   ขนาด 6 มม. (RB6): 28 - 32 บาท/เมตร
    *   ขนาด 9 มม. (RB9): 55 - 65 บาท/เมตร
*   **เหล็กข้ออ้อย (Deformed Bar):**
    *   ขนาด 12 มม. (DB12): 95 - 110 บาท/เมตร
    *   ขนาด 16 มม. (DB16): 165 - 185 บาท/เมตร
*(หมายเหตุ: ราคาเหล็กมีความผันผวนสูงตามราคาตลาดโลก)*

**3. หมวดทรายและหิน (Sand & Stone)**
*   **ทรายหยาบ (สำหรับงานโครงสร้าง/เทปูน):** 450 - 600 บาท/คิว
*   **ทรายละเอียด (สำหรับงานก่อฉาบ):** 550 - 700 บาท/คิว
*   **หินก่อสร้าง (หินเบอร์ 3/4 หรือ หินเกล็ด):** 550 - 750 บาท/คิว

**4. หมวดอิฐ (Bricks & Blocks)**
*   **อิฐมวลเบา (หนา 7.5 ซม.):** 20 -","autonomy,goal_12",autonomy,8,2026-04-07 21:09:46,2026-04-07 21:09:46
232,analyst,ดึงราคาจาก knowledge — หมวดแอร์/ระบบปรับอากาศ,"**Structured Price DB: หมวดแอร์และระบบปรับอากาศ (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาดโดยประมาณ: HomePro, ไทวัสดุ, PowerBuy และตัวแทนจำหน่าย)*

**ฐานข้อมูลราคา (เฉพาะเครื่องแบบติดผนัง Inverter)**

**1. แบรนด์ Premium (Mitsubishi Electric, Daikin)**
*   **9,000 BTU:** 13,500 - 16,500 บาท/เครื่อง
*   **12,000 BTU:** 16,500 - 20,500 บาท/เครื่อง
*   **18,000 BTU:** 24,500 - 30,000 บาท/เครื่อง
*   **24,000 BTU:** 32,500 - 42,000 บาท/เครื่อง

**2. แบรนด์ Standard/Value (Carrier, Haier, Hisense, TCL)**
*   **9,000 BTU:** 8,500 - 11,500 บาท/เครื่อง
*   **12,000 BTU:** 11,500 - 14,500 บาท/เครื่อง
*   **18,000 BTU:** 16,500 - 22,000 บาท/เครื่อง
*   **24,000 BTU:** 22,500 - 28,500 บาท/เครื่อง

**3. ค่าแรงติดตั้งและอุปกรณ์เสริม**
*   **ค่าติดตั้งมาตรฐาน (รวมท่อน้ำยา/ท่อทองแดง 4 เมตร):** 2,500 - 3,500 บาท/ชุด (ขึ้นอยู่กับขนาด BTU)
*   **ท่อทองแดงส่วนเกิน:** 450 - 700 บาท/เมตร (แปรผันตามความหนาท่อและขนาด BTU)
*   **รางครอบท่อ:** 250 - 350 บาท/เมตร
*   **ขาแขวนคอยล์ร้อน (Condensing):** 5","autonomy,goal_12",autonomy,8,2026-04-07 21:10:48,2026-04-07 21:10:48
233,analyst,ดึงราคาจาก knowledge — หมวดเหล็กดัด+รั้ว+งานดิน,"**Structured Price DB: หมวดเหล็กดัด รั้ว และงานดิน (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาดโดยประมาณ: SCG, CPAC, ไทวัสดุ, HomePro และผู้รับเหมาในพื้นที่)*

**ฐานข้อมูลราคา (รวมค่าวัสดุและค่าแรง)**

**1. หมวดงานดินและปรับพื้นที่ (Land & Ground Prep)**
*   **ถมดินบดอัด (ดินถมทั่วไป/ดินดำ):** 450 - 650 บาท/ลบ.ม. (คิว) *(อิงราคาวัสดุเฉลี่ย 390 บ. + ค่าแรงเครื่องจักร 170 บ.)*
*   **ทรายหยาบรองพื้น (Sand Bedding):** 450 - 550 บาท/ลบ.ม. (ใช้สำหรับรองพื้นก่อนเทคอนกรีต)

**2. หมวดงานรั้ว (Fencing)**
*   **รั้วคอนกรีตสำเร็จรูป / รั้วคอนกรีตบล็อก (สูง 2 เมตร):** 1,500 - 2,500 บาท/เมตรยาว (รวมฐานรากแผ่/เข็มสั้น)
*   **รั้วเหล็กกล่องทาสีกันสนิม (สูง 1.5 - 2 เมตร):** 1,200 - 2,200 บาท/เมตรยาว (ราคาแปรผันตามความหนาเหล็ก 1.2 - 2.3 มม.)

**3. หมวดเหล็กดัด (Wrought Iron / Steel Grating)**
*   **เหล็กดัดหน้าต่าง/ประตู (ลายมาตรฐาน ทาสีน้ำมัน):** 1,200 - 1,800 บาท/ตร.ม.
*   ","autonomy,goal_12",autonomy,8,2026-04-07 21:11:51,2026-04-07 21:11:51
234,researcher,หาราคาเพิ่ม — กระเบื้อง+สุขภัณฑ์ 2026,"**สรุปฐานข้อมูลราคากระเบื้องและสุขภัณฑ์ (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาดโดยประมาณจาก: บุญถาวร, HomePro, ไทวัสดุ, SCG และตัวแทนจำหน่าย)*

**1. หมวดกระเบื้อง (Tiles)**
*(อ้างอิงแบรนด์หลัก: COTTO, Duragres, Campana)*
*   **กระเบื้องเซรามิก (ปูพื้น/ผนัง 30x30, 30x60 ซม.):** 
    *   ค่าวัสดุ: 85 - 350 บาท/ตร.ม.
    *   ค่าแรงปู: 200 - 250 บาท/ตร.ม.
*   **กระเบื้องพอร์ซเลน 60x60 ซม.:**
    *   ค่าวัสดุ: 250 - 600 บาท/ตร.ม. (รุ่นยอดนิยมเฉลี่ย 420 บาท/ตร.ม.)
    *   ค่าแรงปู: 250 - 300 บาท/ตร.ม.
*   **กระเบื้องพอร์ซเลนแผ่นใหญ่ 60x120 ซม.:**
    *   ค่าวัสดุ: 450 - 900 บาท/ตร.ม. (รุ่นยอดนิยมเฉลี่ย 690 บาท/ตร.ม.)
    *   ค่าแรงปู: 300 - 350 บาท/ตร.ม.
*   **กระเบื้องไวนิล SPC / ยางลายไม้:**
    *   ค่าวัสดุรวมติดตั้ง: 350 - 650 บาท/ตร.ม.

**2. หมวดสุขภัณฑ์และอุปกรณ์ห้องน้ำ (Sanitary Ware)**
*(อ้างอิงแบรนด์หลัก: COTTO, American","autonomy,goal_12",autonomy,8,2026-04-07 21:12:46,2026-04-07 21:12:46
235,researcher,หาราคาเพิ่ม — สี TOA Jotun Beger Nippon 2026,"**Structured Price DB: หมวดสีทาบ้าน TOA, Jotun, Beger, Nippon (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาดโดยประมาณจาก: HomePro, ไทวัสดุ, บุญถาวร และกรมการค้าภายใน)*

**ฐานข้อมูลราคาวัสดุ (ขนาดถังใหญ่ 5 แกลลอน / 15-18 ลิตร)**

**1. หมวดสีรองพื้น**
* **สีรองพื้นปูนใหม่กันด่าง:** 
  * เกรด Standard (เช่น TOA 4 Seasons, Beger Cool): 1,100 - 1,500 บาท/ถัง
  * เกรด Premium (เช่น TOA SuperShield, Jotun Ultra Primer): 1,800 - 2,500 บาท/ถัง
* **สีรองพื้นปูนเก่า (สูตรน้ำมัน/สูตรน้ำ):** 1,500 - 2,800 บาท/ถัง (ขึ้นอยู่กับเกรดและคุณสมบัติการยึดเกาะ)

**2. หมวดสีทาภายนอก (อะคริลิก 100%)**
* **เกรด Standard (อายุการใช้งาน 5-7 ปี):** 
  * แบรนด์อ้างอิง: TOA 4 Seasons, Beger Cool All Plus, Nippon Vinilex
  * ราคาวัสดุ: 1,400 - 1,800 บาท/ถัง
* **เกรด Premium (อายุการใช้งาน 10-15 ปี+ / สะท้อนความร้อน):** 
  * แบรนด์อ้างอิง: TOA SuperShield, Jotun Jotashield, BegerCool Diamond, Nippon Weatherbond
  * ราคาวัสดุ: 2,800 - 4,200 บาท/ถัง

**3. หมวดสีทาภายใน**
* **เกรด Standard:**
  * แบรนด์อ้างอิง: TOA 4 Seasons (ภายใน), Beger Cool (ภายใน)
  * ราคาวัสดุ: 1,100 - 1,400 บาท/ถัง
* **เกรด Premium (เช็ดล้างได้ / Anti-Bacteria / กลิ่นอ่อน):**
  * แบรนด์อ้างอิง: TOA SuperShield Duraclean, Jotun Majestic, BegerShield, Nippon AirCare
  * ราคาวัสดุ: 2,200 - 3,500 บาท/ถัง

**4. อัตราค่าแรงและค่าวัสดุรวม (ต่อตารางเมตร)**
*(อ้างอิงระบบทาสีมาตรฐาน: รองพื้น 1 เที่ยว + ทาทับหน้า 2 เที่ยว)*
* **งานสีภายใน (รวมวัสดุ + ค่าแรง):** 
  * เกรด Standard: 110 - 130 บาท/ตร.ม.
  * เกรด Premium: 140 - 170 บาท/ตร.ม.
* **งานสีภายนอก (รวมวัสดุ + ค่าแรง / ไม่รวมค่านั่งร้าน):**
  * เกรด Standard: 120 - 140 บาท/ตร.ม.
  * เกรด Premium: 160 - 220 บาท/ตร.ม.
* **เฉพาะค่าแรงทาสี (ภายใน/ภายนอก):** 45 - 80 บาท/ตร.ม.

*หมายเหตุ: ราคาวัส","autonomy,goal_12",autonomy,8,2026-04-07 21:13:47,2026-04-07 21:13:47
236,researcher,หาราคาเพิ่ม — ไฟฟ้า Panasonic/Schneider 2026,"**Structured Price DB: หมวดอุปกรณ์ไฟฟ้า Panasonic, Schneider และสายไฟ (อัปเดตปี 2026)**
*(อ้างอิงราคาตลาดโดยประมาณจาก: HomePro, ไทวัสดุ, บุญถาวร และกรมการค้าภายใน)*

**1. หมวดสวิตช์และเต้ารับ (อ้างอิงแบรนด์ Panasonic","autonomy,goal_12",autonomy,4,2026-04-07 21:14:47,2026-04-07 21:14:47
237,researcher,ภาษีเงินได้บุคคลธรรมดา — อัตราสำหรับช่างรับเหมา,"**`tax_rules`: ข้อมูลภาษีเงินได้บุคคลธรรมดาสำหรับช่างรับเหมา (อัปเดตปี 2026)**

การคำนวณภาษีสำหรับช่างรับเหมาบุคคลธรรมดา จัดอยู่ในหมวด **เงินได้มาตรา 40(7)** (รับเหมาที่ผู้รับลงทุนจัดหาสัมภาระ/วัสดุก่อสร้างเอง) มีหลักเกณฑ์และขั้นตอนคำนวณดังนี้:

**1. การหักค่าใช้จ่าย (Expense Deductions)**
ผู้รับเหมาสามารถเลือกหักค่าใช้จ่ายได้ 2 วิธี:
*   **หักเหมา 60%:** ไม่ต้องใช้เอกสารบิลใบเสร็จ (เหมาะสำหรับผู้รับเหมารายย่อย)
*   **หักตามจริง:** ต้องทำบัญชีรายรับ-รายจ่าย และมีบิลใบเสร็จค่าวัสดุ (SCG, ไทวัสดุ, บุญถาวร ฯลฯ) และค่าแรงครบถ้วน (เหมาะกับกรณีที่ต้นทุนจริงสูงกว่า 60%)

**2. การหักค่าลดหย่อนพื้นฐาน (Tax Allowances)**
*   ค่าลดหย่อนส่วนตัว: 60,000 บาท
*   *สามารถใช้สิทธิลดหย่อนอื่นๆ เพิ่มเติมได้ เช่น ประกันสังคม, ประกันชีวิต, กองทุนลดหย่อนภาษี (Thai ESG, SSF, RMF)*

**3. สูตรคำนวณเงินได้สุทธิ**
> **รายได้รวมทั้งปี - ค่าใช้จ่าย (เหมา 60% หรือตามจริง) - ค่าลดหย่อน = เงินได้สุทธิ**

**4. อัตราภาษีขั้นบันได (Progressive Tax Rates 2026)**
นำ ""เงินได้สุทธิ"" มาคูณอัตราภาษี ดังนี้:
*   0 - 150,000 บาท : **ยกเว้นภาษี (0%)**
*   150,001 - 300,000 บาท : **5%** (ภาษีสูงสุดขั้นนี้ 7,500 บาท)
*   300,001 - 500,000 บาท : **10%** (ภาษีสูงสุดขั้นนี้ 20,000 บาท)
*   500,001 - 750,000 บาท : **15%** (ภาษีสูงสุดขั้นนี้ 37,500 บาท)
*   750,001 - 1,000,000 บาท : **20%** (ภาษีสูงสุดขั้นนี้ 50,000 บาท)
*   1,000,001 - 2,000,000 บาท","autonomy,goal_13",autonomy,8,2026-04-07 21:16:47,2026-04-07 21:16:47
